Code,Group,Sub group,Section,Object,Sub object,Title,NBS Code,COBie,NRM1,IFC 2x3 TC1,IFC 4Add2 TC1,IFC 4x3Add2 TC1,CESMM
PM_60_70_25,60,70,25,,,Execution hazard report,00-40-70/330A Health and safety hazards; 00-40-70/330B Health and safety hazards; 00-40-70/330C Health and safety hazards; 00-40-70/330D Health and safety hazards; 00-40-70/330E Health and safety hazards; 00-40-70/350 Execution hazards; 00-40-70/350B Execution hazards,PM_60_70_25 : Execution hazard report,,,,,
PM_60_70_38,60,70,38,,,Health and safety audit report,,PM_60_70_38 : Health and safety audit report,,,,,
PM_60_70_40,60,70,40,,,Health and safety statement,00-70-70/320 Risk analysis; 00-70-70/450A Health and safety information; 00-70-70/450B Health and safety information; 00-70-70/450C Health and safety information; 00-70-70/460 Health and safety statement; 00-70-70/470A Outline construction phase health and safety plan; 00-70-70/470B Safety and health information; 00-70-70/480A Health and safety file information; 00-70-70/480B Safety and health file information,PM_60_70_40 : Health and safety statement,,,,,
PM_60_70_60,60,70,60,,,Product hazard report,00-40-70/360 Product hazards; 00-40-70/360B Product hazards; 00-40-70/360C Product hazards,PM_60_70_60 : Product hazard report,,,,,
PM_60_70_66,60,70,66,,,"Safety, health, environment and wellbeing (SHEW) reports",,"PM_60_70_66 : Safety, health, environment and wellbeing (SHEW) reports",,,,,
PM_60_70_68,60,70,68,,,Site hazard report,,PM_60_70_68 : Site hazard report,,,,,
PM_60_70_70,60,70,70,,,Site risk assessment,,PM_60_70_70 : Site risk assessment,,,,,
PM_60_70_72,60,70,72,,,Site risk report,,PM_60_70_72 : Site risk report,,,,,
PM_60_70_75,60,70,75,,,Site security policy,00-50-70/120 Cooperation; 00-50-70/130 Supervision; 00-50-70/140 Coordination of engineering services,PM_60_70_75 : Site security policy,,,,,
PM_60_70_80,60,70,80,,,Social responsibility registration scheme,00-40-70/210 Considerate Constructors Scheme,PM_60_70_80 : Social responsibility registration scheme,,,,,
PM_60_70_93,60,70,93,,,Vehicle safety report,00-40-70/225 Freight Vehicle safety requirements,PM_60_70_93 : Vehicle safety report,,,,,
PM_60_70_95,60,70,95,,,Welfare responsibility registration scheme,00-40-70/220 Constructing Better Health Scheme,PM_60_70_95 : Welfare responsibility registration scheme,,,,,
PM_60_90,60,90,,,,Contract quality standards information,,PM_60_90 : Contract quality standards information,,,,,
PM_60_90_40,60,90,40,,,Site inspection report,00-50-70/200A Employer's representatives inspections; 00-50-70/200B Employer's representatives' inspections; 00-60-70/270 Inspections; 00-70-70/880 Defects in existing work report,PM_60_90_40 : Site inspection report,,,,,
PM_60_90_46,60,90,46,,,Lessons learned logs,,PM_60_90_46 : Lessons learned logs,,,,,
PM_60_90_47,60,90,47,,,Lessons learned report,,PM_60_90_47 : Lessons learned report,,,,,
PM_60_90_50,60,90,50,,,Mandatory occurrence reports,,PM_60_90_50 : Mandatory occurrence reports,,,,,
PM_60_90_70,60,90,70,,,Quality control and management report,00-60-70/110A Substitute products; 00-60-70/110B Substitute plants/ trees; 00-60-70/120 Substitution of products; 00-60-70/130 Equivalent products; 00-60-70/140A Substitution of standards; 00-60-70/140B Substitution of standards; 00-60-70/150 Currency of documents; 00-60-70/155 Sizes; 00-60-70/160 Incomplete documentation; 00-60-70/240A Workmanship skills; 00-60-70/240B Workmanship skills; 00-60-70/250A Quality of products; 00-60-70/250B Quality of products; 00-60-70/250C Quality of products; 00-60-70/250D Quality of products; 00-60-70/250E Quality of products; 00-60-70/250F Quality of products; 00-60-70/250G Quality of products; 00-60-70/250H Quality of products; 00-60-70/260A Quality of execution; 00-60-70/260B Quality of execution; 00-60-70/260C Quality of execution; 00-60-70/260D Quality of execution; 00-60-70/260E Quality of execution; 00-60-70/260F Quality of execution; 00-60-70/260G Quality of execution; 00-60-70/260H Quality of execution; 00-60-70/325A SAMPLES AND APPROVALS; 00-60-70/330 Samples; 00-60-70/340 Approval of products; 00-60-70/350 Approval of execution; 00-60-70/365 ACCURACY AND SETTING OUT GENERALLY; 00-60-70/370A Accuracy of instruments; 00-60-70/370B Accuracy of instruments; 00-60-70/390 Appearance and fit; 00-60-70/400A Critical dimensions; 00-60-70/400B Critical dimensions; 00-60-70/560A Quality control; 00-60-70/560B Quality control; 00-70-70/440 Quality control resource statement,PM_60_90_70 : Quality control and management report,,,,,
PM_70,70,,,,,"Testing, commissioning and completion information",,"PM_70 : Testing, commissioning and completion information",,,,,
PM_70_15,70,15,,,,Compliance and certification documents,"00-60-70/230 Compliance; 00-60-70/430 Services regulations; 00-60-70/440A Water regulations and byelaws notification; 00-60-70/440B Water regulations and byelaws notification; 00-60-70/450 Water regulations and byelaws Contractor’s certificate; 00-60-70/460 Electrical installation certificate; 00-60-70/470A Gas, oil and solid fuel appliance installation certificate; 00-60-70/470B Gas installation certificate",PM_70_15 : Compliance and certification documents,,,,,
PM_70_15_01,70,15,01,,,Acoustic test certificate,05-35-60/800 Acoustic testing,PM_70_15_01 : Acoustic test certificate,,,,,
PM_70_15_02,70,15,02,,,Airtightness test certificate,,PM_70_15_02 : Airtightness test certificate,,,,,
PM_70_15_04,70,15,04,,,Asbestos clearance certificate,,PM_70_15_04 : Asbestos clearance certificate,,,,,
PM_70_15_06,70,15,06,,,Building assessment certificate,,PM_70_15_06 : Building assessment certificate,,,,,
PM_70_15_07,70,15,07,,,Building control completion certificate,,PM_70_15_07 : Building control completion certificate,,,,,
PM_70_15_08,70,15,08,,,Building control occupation certificate,,PM_70_15_08 : Building control occupation  certificate,,,,,
PM_70_15_11,70,15,11,,,Cabling test certificate,,PM_70_15_11 : Cabling test certificate,,,,,
PM_70_15_12,70,15,12,,,Certificate of making good defects,,PM_70_15_12 : Certificate of making good defects,,,,,
PM_70_15_13,70,15,13,,,Chlorination certificate,,PM_70_15_13 : Chlorination certificate,,,,,
PM_70_15_16,70,15,16,,,Control of legionella certificate,,PM_70_15_16 : Control of legionella certificate,,,,,
PM_70_15_21,70,15,21,,,Demolition certificate,,PM_70_15_21 : Demolition certificate,,,,,
PM_70_15_23,70,15,23,,,Disinfection and sterilization certificate,,PM_70_15_23 : Disinfection and sterilization certificate,,,,,
PM_70_15_24,70,15,24,,,Distribution network operator (DNO) notification certificate,,PM_70_15_24 : Distribution network operator (DNO) notification certificate,,,,,
PM_70_15_25,70,15,25,,,Emergency lighting certificate,,PM_70_15_25 : Emergency lighting certificate,,,,,
PM_70_15_26,70,15,26,,,Environmental completion certificate,,PM_70_15_26 : Environmental completion certificate,,,,,
PM_70_15_27,70,15,27,,,Electrical test certificate,,PM_70_15_27 : Electrical test certificate,,,,,
PM_70_15_28,70,15,28,,,Fire alarm electrical supply test certificate,,PM_70_15_28 : Fire alarm electrical supply test certificate,,,,,
PM_70_15_29,70,15,29,,,Fire safety acceptance certificate,,PM_70_15_29 : Fire safety acceptance certificate,,,,,
PM_70_15_30,70,15,30,,,Fire-stopping protection certificate,,PM_70_15_30 : Fire-stopping protection certificate,,,,,
PM_70_15_31,70,15,31,,,Fire-stopping protection register,,PM_70_15_31 : Fire-stopping protection register,,,,,
PM_70_15_32,70,15,32,,,Flat roof electronic test results,,PM_70_15_32 : Flat roof electronic test results,,,,,
PM_70_15_33,70,15,33,,,Gas installation pressure test and purging certificate,,PM_70_15_33 : Gas installation pressure test and purging certificate,,,,,
PM_70_15_34,70,15,34,,,Gas installation safety certificate,,PM_70_15_34 : Gas installation safety certificate,,,,,
PM_70_15_36,70,15,36,,,High-risk building work completion certificate,,PM_70_15_36 : High-risk building work completion certificate,,,,,
PM_70_15_40,70,15,40,,,Incoming gas supply pressure test report,,PM_70_15_40 : Incoming gas supply pressure test report,,,,,
PM_70_15_42,70,15,42,,,Insurance certificate,,PM_70_15_42 : Insurance certificate,,,,,
PM_70_15_50,70,15,50,,,Material fire performance test certificate,,PM_70_15_50 : Material fire performance test certificate,,,,,
PM_70_15_60,70,15,60,,,Party wall certificate,,PM_70_15_60 : Party wall certificate,,,,,
PM_70_15_63,70,15,63,,,Power metering commissioning certificate,,PM_70_15_63 : Power metering commissioning certificate,,,,,
PM_70_15_65,70,15,65,,,Primary fresh air supply test certificate,,PM_70_15_65 : Primary fresh air supply test certificate,,,,,
PM_70_15_76,70,15,76,,,Secondary and backup electricity supplies test certificate,,PM_70_15_76 : Secondary and backup electricity supplies test certificate,,,,,
PM_70_15_80,70,15,80,,,Smoke and fire alarm and fire suppression system telephone lines test results,,PM_70_15_80 : Smoke and fire alarm and fire suppression system telephone lines test results,,,,,
PM_70_15_82,70,15,82,,,Soak test results,,PM_70_15_82 : Soak test results,,,,,
PM_70_15_83,70,15,83,,,Sports pitch certificate,,PM_70_15_83 : Sports pitch certificate,,,,,
PM_70_15_84,70,15,84,,,Structured data cabling test certificate,,PM_70_15_84 : Structured data cabling test certificate,,,,,
PM_70_15_85,70,15,85,,,Sustainable timber certificate,,PM_70_15_85 : Sustainable timber certificate,,,,,
PM_70_15_91,70,15,91,,,Unvented hot water competence certificate,,PM_70_15_91 : Unvented hot water competence certificate,,,,,
PM_70_15_95,70,15,95,,,Water authority compliance certificate,,PM_70_15_95 : Water authority compliance certificate,,,,,
PM_70_15_96,70,15,96,,,Water quality and flushing test certificate,,PM_70_15_96 : Water quality and flushing test certificate,,,,,
PM_70_15_98,70,15,98,,,White lining sign-off certificate,,PM_70_15_98 : White lining sign-off certificate,,,,,
PM_70_25,70,25,,,,Energy and environmental certification documents,,PM_70_25 : Energy and environmental certification documents,,,,,
PM_70_25_10,70,25,10,,,BREEAM (Building Research Establishment Environmental Assessment Method) certificate,,PM_70_25_10 : BREEAM (Building Research Establishment Environmental Assessment Method) certificate,,,,,
PM_70_25_45,70,25,45,,,LEED (Leadership in Energy and Environmental Design) certificate,,PM_70_25_45 : LEED (Leadership in Energy and Environmental Design) certificate,,,,,
PM_70_25_56,70,25,56,,,NABERS energy certificate,,PM_70_25_56 : NABERS energy certificate,,,,,
PM_70_25_60,70,25,60,,,Passive house energy certificate,,PM_70_25_60 : Passive house energy certificate,,,,,
PM_70_25_70,70,25,70,,,Retrofit energy certificate,,PM_70_25_70 : Retrofit energy certificate,,,,,
PM_70_25_96,70,25,96,,,WELL environment certificate,,PM_70_25_96 : WELL environment certificate,,,,,
PM_70_30,70,30,,,,Equipment certification documents,,PM_70_30 : Equipment certification documents,,,,,
PM_70_30_02,70,30,02,,,Air handling unit commissioning certificate,,PM_70_30_02 : Air handling unit commissioning certificate,,,,,
PM_70_30_04,70,30,04,,,Automatic door test certificate,,PM_70_30_04 : Automatic door test certificate,,,,,
PM_70_30_06,70,30,06,,,Boiler commissioning certificate,,PM_70_30_06 : Boiler commissioning certificate,,,,,
PM_70_30_08,70,30,08,,,Booster pump set test certificate,,PM_70_30_08 : Booster pump set test certificate,,,,,
PM_70_30_10,70,30,10,,,Building management systems (BMS) commissioning certificate,,PM_70_30_10 : Building management systems (BMS) commissioning certificate,,,,,
PM_70_30_12,70,30,12,,,Chilled beam commissioning certificate,,PM_70_30_12 : Chilled beam commissioning certificate,,,,,
PM_70_30_13,70,30,13,,,Chiller commissioning certificate,,PM_70_30_13 : Chiller commissioning certificate,,,,,
PM_70_30_15,70,30,15,,,Closed-circuit television (CCTV) commissioning certificate,,PM_70_30_15 : Closed-circuit television (CCTV) commissioning certificate,,,,,
PM_70_30_21,70,30,21,,,Data cable test certificate,,PM_70_30_21 : Data cable test certificate,,,,,
PM_70_30_22,70,30,22,,,Disabled alarms and disabled refuge alarm testing certificate,,PM_70_30_22 : Disabled alarms and disabled refuge alarm testing certificate,,,,,
PM_70_30_24,70,30,24,,,Ductwork air leakage test certificate,,PM_70_30_24 : Ductwork air leakage test certificate,,,,,
PM_70_30_25,70,30,25,,,Fan test certificate,,PM_70_30_25 : Fan test certificate,,,,,
PM_70_30_26,70,30,26,,,Equipment safety certificate,,PM_70_30_26 : Equipment safety certificate,,,,,
PM_70_30_27,70,30,27,,,Fire hydrant and mains commissioning certificate,,PM_70_30_27 : Fire hydrant and mains commissioning certificate,,,,,
PM_70_30_28,70,30,28,,,Fire-rated doors test certificate,,PM_70_30_28 : Fire-rated doors test certificate,,,,,
PM_70_30_29,70,30,29,,,Fire-rated glazing and framing test certificate,,PM_70_30_29 : Fire-rated glazing and framing test certificate,,,,,
PM_70_30_30,70,30,30,,,Fire and smoke damper test certificate,,PM_70_30_30 : Fire and smoke damper test certificate,,,,,
PM_70_30_31,70,30,31,,,Fan coil unit test certificate,,PM_70_30_31 : Fan coil unit test certificate,,,,,
PM_70_30_32,70,30,32,,,Fume cupboard commissioning certificate,,PM_70_30_32 : Fume cupboard commissioning certificate,,,,,
PM_70_30_33,70,30,33,,,Gas appliance commissioning certificate,,PM_70_30_33 : Gas appliance commissioning certificate,,,,,
PM_70_30_35,70,30,35,,,Generator commissioning certificate,,PM_70_30_35 : Generator commissioning certificate,,,,,
PM_70_30_37,70,30,37,,,Heater test certificate,,PM_70_30_37 : Heater test certificate,,,,,
PM_70_30_40,70,30,40,,,Information and communications technology (ICT) security certification information,,PM_70_30_40 : Information and communications technology (ICT) security certification information,,,,,
PM_70_30_45,70,30,45,,,Kitchen equipment certificate,,PM_70_30_45 : Kitchen equipment certificate,,,,,
PM_70_30_47,70,30,47,,,Lightning protection certificate,,PM_70_30_47 : Lightning protection certificate,,,,,
PM_70_30_64,70,30,64,,,Photovoltaic solar panel test certificate,,PM_70_30_64 : Photovoltaic solar panel test certificate,,,,,
PM_70_30_66,70,30,66,,,Pump test certificate,,PM_70_30_66 : Pump test certificate,,,,,
PM_70_30_70,70,30,70,,,Retractable seating safety certificate,,PM_70_30_70 : Retractable seating safety certificate,,,,,
PM_70_30_73,70,30,73,,,Roller shutter commissioning and conformity certificate,,PM_70_30_73 : Roller shutter commissioning and conformity certificate,,,,,
PM_70_30_78,70,30,78,,,Security and intruder alarm commissioning certificate,,PM_70_30_78 : Security and intruder alarm commissioning certificate,,,,,
PM_70_30_79,70,30,79,,,Smoke curtain drop test and commissioning certificate,,PM_70_30_79 : Smoke curtain drop test and commissioning certificate,,,,,
PM_70_30_80,70,30,80,,,Solar hot water collector commissioning certificate,,PM_70_30_80 : Solar hot water collector commissioning certificate,,,,,
PM_70_30_83,70,30,83,,,Sprinkler installation test certificate,,PM_70_30_83 : Sprinkler installation test certificate,,,,,
PM_70_30_88,70,30,88,,,Theatre lighting certificate,,PM_70_30_88 : Theatre lighting certificate,,,,,
PM_70_30_92,70,30,92,,,Uninterruptible power supply (UPS) test certificate,,PM_70_30_92 : Uninterruptible power supply (UPS) test certificate,,,,,
PM_70_30_94,70,30,94,,,Water heater test certificate,,PM_70_30_94 : Water heater test certificate,,,,,
PM_70_30_95,70,30,95,,,Water treatment equipment test certificate,,PM_70_30_95 : Water treatment equipment test certificate,,,,,
PM_70_30_97,70,30,97,,,Window certificates,,PM_70_30_97 : Window certificates,,,,,
PM_70_30_98,70,30,98,,,Workshop equipment commissioning certificate,,PM_70_30_98 : Workshop equipment commissioning certificate,,,,,
PM_70_40,70,40,,,,Installation inspection information,,PM_70_40 : Installation inspection information,,,,,
PM_70_40_23,70,40,23,,,Drain test inspection report,,PM_70_40_23 : Drain test inspection report,,,,,
PM_70_40_28,70,40,28,,,Fire-rated doors installation inspection report,,PM_70_40_28 : Fire-rated doors installation inspection report,,,,,
PM_70_40_30,70,40,30,,,Fire-stopping installation inspection report,,PM_70_40_30 : Fire-stopping installation inspection report,,,,,
PM_70_40_34,70,40,34,,,Generator inspection report,,PM_70_40_34 : Generator inspection report,,,,,
PM_70_40_75,70,40,75,,,Safety glass installation inspection report,,PM_70_40_75 : Safety glass installation inspection report,,,,,
PM_70_70,70,70,,,,Structural testing information,,PM_70_70 : Structural testing information,,,,,
PM_70_70_13,70,70,13,,,Cement test report,,PM_70_70_13 : Cement test report,,,,,
PM_70_70_15,70,70,15,,,Concrete cube test report,,PM_70_70_15 : Concrete cube test report,,,,,
PM_70_70_17,70,70,17,,,Concrete design certificate,,PM_70_70_17 : Concrete design certificate,,,,,
PM_70_70_18,70,70,18,,,Concrete mix design certificate,,PM_70_70_18 : Concrete mix design certificate,,,,,
PM_70_70_25,70,70,25,,,Pile dynamic load testing report,,PM_70_70_25 : Pile dynamic load testing report,,,,,
PM_70_70_28,70,70,28,,,External wall system assessment information,,PM_70_70_28 : External wall system assessment information,,,,,
PM_70_70_42,70,70,42,,,Pile integrity testing report,,PM_70_70_42 : Pile integrity testing report,,,,,
PM_70_70_70,70,70,70,,,Pile rapid load testing report,,PM_70_70_70 : Pile rapid load testing report,,,,,
PM_70_70_74,70,70,74,,,Roof truss certificate,,PM_70_70_74 : Roof truss certificate,,,,,
PM_70_70_80,70,70,80,,,Static loading pile test report,,PM_70_70_80 : Static loading pile test report,,,,,
PM_70_70_81,70,70,81,,,Structural fire protection certificate,,PM_70_70_81 : Structural fire protection certificate,,,,,
PM_70_70_82,70,70,82,,,Pile static load testing test records,,PM_70_70_82 : Pile static load testing test records,,,,,
PM_70_70_96,70,70,96,,,Wall ties and structural restraint inspection report,,PM_70_70_96 : Wall ties and structural restraint inspection report,,,,,
PM_70_75,70,75,,,,Testing information,,PM_70_75 : Testing information,,,,,
PM_70_75_01,70,75,01,,,Acoustic test report,,PM_70_75_01 : Acoustic test report,,,,,
PM_70_75_02,70,75,02,,,Air distribution test report,,PM_70_75_02 : Air distribution test report,,,,,
PM_70_75_03,70,75,03,,,Access equipment test report,,PM_70_75_03 : Access equipment test report,,,,,
PM_70_75_04,70,75,04,,,Air leakage test certificate,05-35-60/810 Air permeability and pressure testing,PM_70_75_04 : Air leakage test certificate,,,,,
PM_70_75_05,70,75,05,,,Air quality test certificate,,PM_70_75_05 : Air quality test certificate,,,,,
PM_70_75_06,70,75,06,,,Bathroom pod test certificate,,PM_70_75_06 : Bathroom pod test certificate,,,,,
PM_70_75_07,70,75,07,,,Bell system test report,,PM_70_75_07 : Bell system test report,,,,,
PM_70_75_08,70,75,08,,,Boiler test report,,PM_70_75_08 : Boiler test report,,,,,
PM_70_75_09,70,75,09,,,Ceiling system fire resistance test report,,PM_70_75_09 : Ceiling system fire resistance test report,,,,,
PM_70_75_10,70,75,10,,,Chlorination test report,,PM_70_75_10 : Chlorination test report,,,,,
PM_70_75_11,70,75,11,,,Cable test report,,PM_70_75_11 : Cable test report,,,,,
PM_70_75_12,70,75,12,,,Cladding and curtain walling water test report,,PM_70_75_12 : Cladding and curtain walling water test report,,,,,
PM_70_75_13,70,75,13,,,Coliform and bacteria count test report,,PM_70_75_13 : Coliform and bacteria count test report,,,,,
PM_70_75_14,70,75,14,,,Combined heat and power (CHP) system test report,,PM_70_75_14 : Combined heat and power (CHP) system test report,,,,,
PM_70_75_15,70,75,15,,,Control system test report,,PM_70_75_15 : Control system test report,,,,,
PM_70_75_17,70,75,17,,,Co-ordinated shut down interface test report,,PM_70_75_17 : Co-ordinated shut down interface test report,,,,,
PM_70_75_21,70,75,21,,,Disabled alarms and disabled refuge alarm test report,,PM_70_75_21 : Disabled alarms and disabled refuge alarm test report,,,,,
PM_70_75_22,70,75,22,,,Drainage leakage test results,,PM_70_75_22 : Drainage leakage test results,,,,,
PM_70_75_23,70,75,23,,,Ductwork cleaning test certificate,,PM_70_75_23 : Ductwork cleaning test certificate,,,,,
PM_70_75_24,70,75,24,,,Ductwork cleaning test report,,PM_70_75_24 : Ductwork cleaning test report,,,,,
PM_70_75_25,70,75,25,,,Ductwork pressure test certificate,,PM_70_75_25 : Ductwork pressure test certificate,,,,,
PM_70_75_27,70,75,27,,,Electrical installation test report,,PM_70_75_27 : Electrical installation test report,,,,,
PM_70_75_28,70,75,28,,,Emergency lighting test report,,PM_70_75_28 : Emergency lighting test report,,,,,
PM_70_75_29,70,75,29,,,Energy meter calibration test report,,PM_70_75_29 : Energy meter calibration test report,,,,,
PM_70_75_30,70,75,30,,,Fire protection installation test report,,PM_70_75_30 : Fire protection installation test report,,,,,
PM_70_75_31,70,75,31,,,Fire alarm test certificate,,PM_70_75_31 : Fire alarm test certificate,,,,,
PM_70_75_32,70,75,32,,,Fire alarm decibel level test report,,PM_70_75_32 : Fire alarm decibel level test report,,,,,
PM_70_75_33,70,75,33,,,Fume cupboard test report,,PM_70_75_33 : Fume cupboard test report,,,,,
PM_70_75_34,70,75,34,,,Gas interlock test report,,PM_70_75_34 : Gas interlock test report,,,,,
PM_70_75_35,70,75,35,,,Generator test report,,PM_70_75_35 : Generator test report,,,,,
PM_70_75_36,70,75,36,,,Heating installation test report,,PM_70_75_36 : Heating installation test report,,,,,
PM_70_75_37,70,75,37,,,High-voltage electrical installation test report,,PM_70_75_37 : High-voltage electrical installation test report,,,,,
PM_70_75_40,70,75,40,,,Information and communications technology (ICT) infrastructure test report,,PM_70_75_40 : Information and communications technology (ICT) infrastructure test report,,,,,
PM_70_75_45,70,75,45,,,Kitchen equipment installation test report,,PM_70_75_45 : Kitchen equipment installation test report,,,,,
PM_70_75_47,70,75,47,,,Lifts test report,,PM_70_75_47 : Lifts test report,,,,,
PM_70_75_48,70,75,48,,,Lighting lux level test report,,PM_70_75_48 : Lighting lux level test report,,,,,
PM_70_75_49,70,75,49,,,Lightning protection installation test report,,PM_70_75_49 : Lightning protection installation test report,,,,,
PM_70_75_52,70,75,52,,,Monitoring systems connection test report,,PM_70_75_52 : Monitoring systems connection test report,,,,,
PM_70_75_61,70,75,61,,,Perimeter gates test report,,PM_70_75_61 : Perimeter gates test report,,,,,
PM_70_75_63,70,75,63,,,Pipeline pressure test certificate,,PM_70_75_63 : Pipeline pressure test certificate,,,,,
PM_70_75_65,70,75,65,,,Pressure system installation test report,,PM_70_75_65 : Pressure system installation test report,,,,,
PM_70_75_68,70,75,68,,,Public health installation test report,,PM_70_75_68 : Public health installation test report,,,,,
PM_70_75_69,70,75,69,,,Rainwater drainage system test certificate,,PM_70_75_69 : Rainwater drainage system test certificate,,,,,
PM_70_75_70,70,75,70,,,Rainwater harvesting system test certificate,,PM_70_75_70 : Rainwater harvesting system test certificate,,,,,
PM_70_75_71,70,75,71,,,Refrigerant pipeline pressure test certificate,,PM_70_75_71 : Refrigerant pipeline pressure test certificate,,,,,
PM_70_75_79,70,75,79,,,Sliding partitions test report,,PM_70_75_79 : Sliding partitions test report,,,,,
PM_70_75_81,70,75,81,,,Solar panel wind uplift test report,,PM_70_75_81 : Solar panel wind uplift test report,,,,,
PM_70_75_83,70,75,83,,,Sound and lighting systems test report,,PM_70_75_83 : Sound and lighting systems test report,,,,,
PM_70_75_85,70,75,85,,,Surveillance equipment installation test report,,PM_70_75_85 : Surveillance equipment installation test report,,,,,
PM_70_75_88,70,75,88,,,Telecommunications installation test report,,PM_70_75_88 : Telecommunications installation test report,,,,,
PM_70_75_93,70,75,93,,,Voice alarm equipment test certificate,,PM_70_75_93 : Voice alarm equipment test certificate,,,,,
PM_70_75_94,70,75,94,,,Ventilation test report,,PM_70_75_94 : Ventilation test report,,,,,
PM_70_75_95,70,75,95,,,Wastewater drainage system test certificate,,PM_70_75_95 : Wastewater drainage system test certificate,,,,,
PM_70_75_96,70,75,96,,,Water distribution pressure test report,,PM_70_75_96 : Water distribution pressure test report,,,,,
PM_70_75_97,70,75,97,,,Window cleaning equipment test report,,PM_70_75_97 : Window cleaning equipment test report,,,,,
PM_70_75_98,70,75,98,,,Workshop equipment test certificate,,PM_70_75_98 : Workshop equipment test certificate,,,,,
PM_70_80,70,80,,,,Commissioning information,00-80-70/340 Information for commissioning of services,PM_70_80 : Commissioning information,,,,,
PM_70_80_01,70,80,01,,,Access control commissioning certificate,,PM_70_80_01 : Access control commissioning certificate,,,,,
PM_70_80_02,70,80,02,,,Air distribution systems commissioning report,,PM_70_80_02 : Air distribution systems commissioning report,,,,,
PM_70_80_03,70,80,03,,,Air conditioning systems commissioning certificate,,PM_70_80_03 : Air conditioning systems commissioning certificate,,,,,
PM_70_80_04,70,80,04,,,Air source heat pump commissioning certificate,,PM_70_80_04 : Air source heat pump commissioning certificate,,,,,
PM_70_80_05,70,80,05,,,Audiovisual systems commissioning and acceptance certificate,,PM_70_80_05 : Audiovisual systems commissioning and acceptance certificate,,,,,
PM_70_80_07,70,80,07,,,Bell system commissioning certificate,,PM_70_80_07 : Bell system commissioning certificate,,,,,
PM_70_80_11,70,80,11,,,Chilled water system commissioning certificate,,PM_70_80_11 : Chilled water system commissioning certificate,,,,,
PM_70_80_13,70,80,13,,,Combined heat and power (CHP) system commissioning certificate,,PM_70_80_13 : Combined heat and power (CHP) system commissioning certificate,,,,,
PM_70_80_14,70,80,14,,,Communications systems commissioning certificate,,PM_70_80_14 : Communications systems commissioning certificate,,,,,
PM_70_80_15,70,80,15,,,Control system commissioning report,,PM_70_80_15 : Control system commissioning report,,,,,
PM_70_80_22,70,80,22,,,Domestic hot water commissioning certificate,,PM_70_80_22 : Domestic hot water commissioning certificate,,,,,
PM_70_80_24,70,80,24,,,Dry fire main commissioning certificate,,PM_70_80_24 : Dry fire main commissioning certificate,,,,,
PM_70_80_28,70,80,28,,,Emergency lighting installation commissioning report,,PM_70_80_28 : Emergency lighting installation commissioning report,,,,,
PM_70_80_30,70,80,30,,,Fire alarm system commissioning certificate,,PM_70_80_30 : Fire alarm system commissioning certificate,,,,,
PM_70_80_31,70,80,31,,,Fire suppression system commissioning certificate,,PM_70_80_31 : Fire suppression system commissioning certificate,,,,,
PM_70_80_32,70,80,32,,,Fume cupboard commissioning report,,PM_70_80_32 : Fume cupboard commissioning report,,,,,
PM_70_80_34,70,80,34,,,Ground source heat pump commissioning certificate,,PM_70_80_34 : Ground source heat pump commissioning certificate,,,,,
PM_70_80_36,70,80,36,,,Heating system commissioning certificate,,PM_70_80_36 : Heating system commissioning certificate,,,,,
PM_70_80_37,70,80,37,,,Heating system water treatment certificate,,PM_70_80_37 : Heating system water treatment certificate,,,,,
PM_70_80_42,70,80,42,,,Induction loop commissioning certificate,,PM_70_80_42 : Induction loop commissioning certificate,,,,,
PM_70_80_45,70,80,45,,,Kitchen ventilation certificate,,PM_70_80_45 : Kitchen ventilation certificate,,,,,
PM_70_80_46,70,80,46,,,Lifts commissioning certificate,,PM_70_80_46 : Lifts commissioning certificate,,,,,
PM_70_80_47,70,80,47,,,Lifts commissioning report,,PM_70_80_47 : Lifts commissioning report,,,,,
PM_70_80_48,70,80,48,,,Lighting commissioning report,,PM_70_80_48 : Lighting commissioning report,,,,,
PM_70_80_49,70,80,49,,,Lighting control certificate,,PM_70_80_49 : Lighting control certificate,,,,,
PM_70_80_75,70,80,75,,,Seasonal commissioning certificate,,PM_70_80_75 : Seasonal commissioning certificate,,,,,
PM_70_80_77,70,80,77,,,Security system commissioning report,,PM_70_80_77 : Security system commissioning report,,,,,
PM_70_80_79,70,80,79,,,Smoke extract and control system commissioning certificate,,PM_70_80_79 : Smoke extract and control system commissioning certificate,,,,,
PM_70_80_80,70,80,80,,,Smoke extract and control system commissioning report,,PM_70_80_80 : Smoke extract and control system commissioning report,,,,,
PM_70_80_85,70,80,85,,,Surveillance system installation commissioning report,,PM_70_80_85 : Surveillance system installation commissioning report,,,,,
PM_70_80_88,70,80,88,,,Telecommunications installation certificate,,PM_70_80_88 : Telecommunications installation certificate,,,,,
PM_70_80_89,70,80,89,,,Toilet alarm commissioning certificate,,PM_70_80_89 : Toilet alarm commissioning certificate,,,,,
PM_70_80_90,70,80,90,,,Trace heating commissioning certificate,,PM_70_80_90 : Trace heating commissioning certificate,,,,,
PM_70_80_92,70,80,92,,,Underfloor heating commissioning certificate,,PM_70_80_92 : Underfloor heating commissioning certificate,,,,,
PM_70_80_94,70,80,94,,,Ventilation commissioning certificate,,PM_70_80_94 : Ventilation commissioning certificate,,,,,
PM_70_80_96,70,80,96,,,Water distribution commissioning report,,PM_70_80_96 : Water distribution commissioning report,,,,,
